RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
362,6.68,0.00,11.00
363,6.66,0.00,11.62
364,6.65,0.00,12.33
365,6.65,0.00,12.17
366,6.65,0.00,11.38
367,6.66,0.00,11.15
368,6.64,0.00,10.92
369,6.64,0.00,10.36
370,6.64,0.00,9.87
371,6.62,0.00,9.80
372,6.62,0.00,9.31
373,6.63,0.00,9.73
374,6.61,0.00,10.36
375,6.61,0.00,10.50
376,6.71,0.00,11.00
377,6.71,0.00,11.23
378,6.75,0.00,11.00
379,6.75,0.00,10.43
380,6.81,0.00,11.00
381,6.79,0.00,10.85
382,6.79,0.00,10.62
383,6.79,0.00,11.25
384,6.86,0.00,11.00
385,6.84,0.00,10.92
386,6.84,0.00,11.25
387,6.87,0.00,12.09
388,6.87,0.00,13.20
389,6.87,0.00,14.44
390,6.86,0.00,16.12
391,6.87,0.00,15.62
392,6.87,0.00,16.12
393,6.87,0.00,19.00
394,6.85,0.00,18.57
395,6.85,0.00,16.75
396,6.85,0.00,17.00
397,6.85,0.00,15.56
398,6.84,0.00,15.11
399,6.84,0.00,14.00
400,6.84,0.00,13.60
401,6.83,0.00,15.00
402,6.85,0.00,14.56
403,6.85,0.00,14.22
404,6.85,0.00,13.00
405,6.86,0.00,14.22
406,6.88,0.00,13.89
407,6.92,0.00,13.44
408,7.16,0.00,13.00
409,7.21,0.00,14.38
410,7.29,0.00,16.14
411,7.29,0.00,14.38
412,7.29,0.00,12.89
413,7.26,0.00,14.25
414,7.32,0.00,13.75
415,7.32,0.00,12.67
416,7.32,0.00,11.80
417,7.32,0.00,13.00
418,7.32,0.00,11.90
419,7.32,0.00,11.09
420,7.33,0.00,11.00
421,7.33,0.00,10.25
422,7.32,0.00,10.82
423,7.32,0.00,10.25
424,7.32,0.00,10.50
425,7.34,0.00,10.25
426,7.34,0.00,10.42
427,7.44,0.00,10.08
428,7.48,0.00,10.00
429,7.45,0.00,10.64
430,7.45,0.00,10.91
431,7.45,0.00,11.27
432,7.45,0.00,10.58
433,7.45,0.00,9.85
434,7.44,0.00,9.62
435,7.46,0.00,9.31
436,7.46,0.00,9.15
437,7.48,0.00,8.85
438,7.49,0.00,8.62
439,7.51,0.00,9.08
440,7.51,0.00,8.46
441,7.48,0.00,9.08
442,7.50,0.00,9.64
443,7.50,0.00,9.82
444,7.55,0.00,10.50
445,7.62,0.00,10.10
446,7.62,0.00,9.45
447,7.66,0.00,10.30
448,7.66,0.00,9.55
449,7.76,0.00,10.20
450,7.77,0.00,11.00
451,7.77,0.00,11.33
452,7.77,0.00,11.11
453,7.77,0.00,11.56
454,7.83,0.00,12.50
455,7.85,0.00,12.25
456,7.95,0.00,11.88
457,7.95,0.00,10.89
458,7.95,0.00,10.00
