RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
514,34.36,47.44,1.00
515,34.27,47.57,1.00
516,34.18,47.70,1.00
517,34.10,47.84,1.00
518,34.10,47.84,1.00
519,34.01,47.97,1.00
520,34.01,47.97,1.00
521,33.92,48.10,1.00
522,33.92,48.10,1.50
523,33.84,48.23,1.50
524,34.04,48.11,1.00
525,33.95,48.24,1.00
526,33.86,48.37,1.00
527,34.06,48.25,0.00
528,33.98,48.38,0.00
529,33.89,48.51,0.00
530,33.89,48.51,2.00
531,33.81,48.64,2.00
532,34.00,48.51,0.00
533,33.92,48.64,0.00
534,33.92,48.64,1.00
535,33.92,48.64,1.00
536,33.83,48.77,1.00
537,34.02,48.65,0.00
538,33.94,48.77,0.00
539,33.86,48.90,0.00
540,33.78,49.02,0.00
541,33.69,49.15,0.00
542,33.61,49.27,0.00
543,33.53,49.39,0.00
544,33.53,49.39,0.00
545,33.53,49.39,1.00
546,33.53,49.39,1.50
547,33.72,49.28,2.00
548,33.72,49.28,2.00
549,33.64,49.40,2.00
550,33.56,49.52,2.00
551,33.75,49.40,0.00
552,33.67,49.52,0.00
553,33.58,49.64,0.00
554,33.50,49.76,0.00
555,33.50,49.76,0.00
556,33.43,49.88,0.00
557,33.35,50.00,0.00
558,33.27,50.12,0.00
559,33.19,50.24,0.00
560,33.19,50.24,0.00
561,33.11,50.35,0.00
562,33.03,50.47,0.00
563,32.96,50.59,0.00
564,32.96,50.59,2.00
565,33.14,50.47,0.00
566,33.06,50.58,0.00
567,32.99,50.70,0.00
568,32.91,50.81,0.00
569,32.83,50.93,0.00
570,32.83,50.93,0.00
571,32.83,50.93,0.00
572,32.76,51.04,0.00
573,32.68,51.15,0.00
574,32.61,51.26,0.00
575,32.53,51.38,0.00
576,32.46,51.49,0.00
577,32.38,51.60,0.00
578,32.38,51.60,2.00
579,32.38,51.60,2.00
580,32.31,51.71,2.00
581,32.24,51.82,2.00
582,32.16,51.93,2.00
583,32.16,51.93,1.50
584,32.09,52.04,1.50
585,32.02,52.14,1.50
586,31.95,52.25,1.50
587,31.95,52.25,1.50
588,32.13,52.13,1.00
589,32.05,52.24,1.00
590,31.98,52.35,1.00
591,31.91,52.46,1.00
592,31.84,52.56,1.00
593,31.77,52.67,1.00
594,31.77,52.67,1.00
595,31.70,52.77,1.00
596,31.63,52.88,1.00
597,31.56,52.98,1.00
598,31.56,52.98,1.50
599,31.49,53.08,1.50
600,31.42,53.19,1.50
601,31.35,53.29,1.50
602,31.53,53.17,1.00
603,31.46,53.28,1.00
604,31.39,53.38,1.00
605,31.39,53.38,1.00
606,31.32,53.48,1.00
607,31.25,53.58,1.00
608,31.25,53.58,1.00
609,31.19,53.68,1.00
610,31.19,53.68,1.00
611,31.12,53.78,1.00
612,31.05,53.88,1.00
613,30.98,53.98,1.00
614,30.98,53.98,1.67
615,31.16,53.86,1.00
616,31.16,53.86,1.00
617,31.33,53.75,1.00
618,31.27,53.85,1.00
619,31.27,53.85,1.00
620,31.20,53.94,1.00
621,31.13,54.04,1.00
622,31.07,54.14,1.00
