RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
297,33.10,19.09,1.00
298,32.95,19.46,1.00
299,32.80,19.82,1.00
300,32.65,20.18,1.00
301,32.50,20.54,1.00
302,32.80,20.44,1.00
303,32.80,20.44,1.00
304,33.11,20.35,0.00
305,32.96,20.70,0.00
306,32.82,21.05,0.00
307,32.68,21.40,0.00
308,32.53,21.74,0.00
309,32.39,22.08,0.00
310,32.25,22.41,0.00
311,32.12,22.75,0.00
312,31.98,23.08,0.00
313,31.84,23.40,0.00
314,31.84,23.40,1.00
315,31.84,23.40,2.50
316,31.84,23.40,2.33
317,31.72,23.31,2.50
318,31.91,23.21,1.00
319,31.77,23.53,1.00
320,31.64,23.85,1.00
321,31.51,24.17,1.00
322,31.51,24.17,1.33
323,31.41,24.07,1.00
324,31.41,24.07,1.00
325,31.29,24.38,1.00
326,31.16,24.28,1.00
327,31.03,24.59,1.00
328,30.91,24.90,1.00
329,30.91,24.90,2.00
330,30.78,25.20,2.00
331,30.89,25.10,1.00
332,30.76,25.40,1.00
333,30.95,25.30,0.00
334,30.82,25.60,0.00
335,30.70,25.90,0.00
336,30.58,26.19,0.00
337,30.46,26.48,0.00
338,30.34,26.77,0.00
339,30.22,27.06,0.00
340,30.22,27.06,2.00
341,30.49,26.95,1.00
342,30.49,26.95,1.50
343,30.37,27.24,1.50
344,30.32,27.13,1.00
345,30.20,27.41,1.00
346,30.08,27.69,1.00
347,29.97,27.97,1.00
348,29.85,28.24,1.00
349,29.74,28.52,1.00
350,29.63,28.79,1.00
351,29.90,28.68,0.00
352,29.79,28.95,0.00
353,29.67,29.21,0.00
354,29.67,29.21,3.00
355,29.56,29.48,3.00
356,29.74,29.37,1.00
357,29.74,29.37,1.00
358,29.63,29.63,1.00
359,29.63,29.63,2.00
360,29.52,29.89,2.00
361,29.52,29.89,1.67
362,29.67,29.78,1.00
363,29.56,30.04,1.00
364,29.46,30.29,1.00
365,29.35,30.55,1.00
366,29.24,30.80,1.00
367,29.16,30.69,1.00
368,29.06,30.94,1.00
369,28.95,31.18,1.00
370,29.12,31.07,0.00
371,29.12,31.07,0.00
372,29.02,31.32,0.00
373,28.92,31.56,0.00
374,28.82,31.80,0.00
375,28.71,32.04,0.00
376,28.61,32.28,0.00
377,28.51,32.52,0.00
378,28.41,32.75,0.00
379,28.32,32.99,0.00
380,28.22,33.22,0.00
381,28.22,33.22,4.00
382,28.38,33.10,2.00
383,28.54,32.99,0.00
384,28.45,33.22,0.00
385,28.35,33.45,0.00
386,28.25,33.67,0.00
387,28.16,33.90,0.00
388,28.06,34.12,0.00
389,27.97,34.34,0.00
390,27.87,34.56,0.00
391,27.78,34.78,0.00
392,27.69,35.00,0.00
393,27.69,35.00,2.00
394,27.82,34.88,0.00
395,27.73,35.10,0.00
396,27.63,35.31,0.00
397,27.54,35.53,0.00
398,27.54,35.53,1.00
399,27.45,35.74,1.00
400,27.36,35.95,1.00
401,27.27,36.16,1.00
402,27.19,36.36,1.00
403,27.10,36.57,1.00
404,27.01,36.77,1.00
