RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
227,20.10,0.00,44.25
228,20.23,0.00,43.50
229,20.36,0.00,43.00
230,20.50,0.00,42.00
231,20.65,0.00,41.25
232,20.65,0.00,33.20
233,20.80,0.00,32.60
234,20.96,0.00,31.80
235,20.96,0.00,26.83
236,20.96,0.00,23.29
237,20.96,0.00,23.57
238,20.96,0.00,21.12
239,20.96,0.00,19.11
240,21.11,0.00,21.12
241,21.26,0.00,23.71
242,21.41,0.00,27.00
243,21.41,0.00,23.71
244,21.41,0.00,21.12
245,21.56,0.00,23.71
246,21.70,0.00,27.50
247,21.85,0.00,27.00
248,21.85,0.00,23.43
249,21.85,0.00,20.75
250,21.99,0.00,20.25
251,22.15,0.00,19.75
252,22.15,0.00,17.89
253,22.30,0.00,19.88
254,22.30,0.00,20.12
255,22.45,0.00,22.86
256,22.60,0.00,26.33
257,22.60,0.00,23.00
258,22.60,0.00,23.57
259,22.74,0.00,27.17
260,22.87,0.00,32.00
261,23.01,0.00,39.00
262,23.01,0.00,31.80
263,23.14,0.00,31.40
264,23.14,0.00,26.33
265,23.28,0.00,26.00
266,23.42,0.00,25.67
267,23.42,0.00,22.43
268,23.56,0.00,25.67
269,23.56,0.00,22.43
270,23.56,0.00,19.88
271,23.56,0.00,17.89
272,23.71,0.00,17.44
273,23.71,0.00,15.80
274,23.86,0.00,17.33
275,23.86,0.00,16.00
276,24.01,0.00,17.44
277,24.01,0.00,15.80
278,24.01,0.00,14.64
279,24.15,0.00,15.90
280,24.15,0.00,16.00
281,24.29,0.00,17.44
282,24.29,0.00,16.00
283,24.29,0.00,16.40
284,24.42,0.00,17.78
285,24.55,0.00,19.62
286,24.67,0.00,22.29
287,24.67,0.00,20.00
288,24.67,0.00,20.38
289,24.67,0.00,20.62
290,24.67,0.00,18.56
291,24.79,0.00,20.50
292,24.79,0.00,18.56
293,24.90,0.00,20.75
294,25.01,0.00,23.14
295,25.11,0.00,26.50
296,25.11,0.00,23.29
297,25.11,0.00,20.62
298,25.11,0.00,23.86
299,25.21,0.00,27.67
300,25.21,0.00,24.14
301,25.30,0.00,28.00
302,25.40,0.00,33.20
303,25.40,0.00,34.00
304,25.48,0.00,41.50
305,25.57,0.00,54.33
306,25.65,0.00,80.50
307,25.73,0.00,79.00
308,25.82,0.00,155.00
309,25.91,0.00,151.00
310,25.91,0.00,77.00
311,26.00,0.00,76.00
312,26.10,0.00,74.00
313,26.10,0.00,50.33
314,26.10,0.00,38.75
315,26.10,0.00,39.75
316,26.10,0.00,32.60
317,26.19,0.00,40.00
318,26.19,0.00,32.80
319,26.28,0.00,40.00
320,26.28,0.00,32.60
321,26.28,0.00,27.50
322,26.28,0.00,28.00
323,26.37,0.00,32.80
324,26.37,0.00,27.67
325,26.37,0.00,24.14
326,26.37,0.00,24.57
327,26.45,0.00,28.17
328,26.53,0.00,27.50
329,26.53,0.00,24.14
330,26.62,0.00,27.67
331,26.70,0.00,32.80
332,26.70,0.00,27.67
333,26.70,0.00,28.00
334,26.78,0.00,33.40
335,26.85,0.00,32.60
336,26.94,0.00,40.25
337,27.02,0.00,39.50
338,27.10,0.00,51.33
339,27.18,0.00,50.00
340,27.27,0.00,74.00
341,27.36,0.00,73.00
342,27.36,0.00,74.00
343,27.36,0.00,75.00
344,27.44,0.00,74.00
345,27.53,0.00,72.50
346,27.53,0.00,49.67
347,27.62,0.00,48.67
348,27.62,0.00,36.75
349,27.62,0.00,30.20
350,27.62,0.00,25.33
351,27.71,0.00,29.60
352,27.71,0.00,25.17
353,27.80,0.00,24.83
354,27.80,0.00,25.33
355,27.80,0.00,22.29
356,27.89,0.00,22.00
357,27.89,0.00,19.62
358,27.99,0.00,22.14
359,28.09,0.00,21.86
360,28.09,0.00,19.38
361,28.09,0.00,17.33
362,28.18,0.00,19.25
363,28.28,0.00,18.88
364,28.38,0.00,18.50
365,28.49,0.00,18.25
366,28.49,0.00,16.44
367,28.60,0.00,16.11
368,28.71,0.00,15.78
369,28.71,0.00,14.50
370,28.71,0.00,13.45
371,28.83,0.00,14.70
372,28.83,0.00,13.55
373,28.95,0.00,14.60
374,29.06,0.00,16.11
375,29.06,0.00,16.33
376,29.17,0.00,15.89
377,29.17,0.00,14.60
378,29.28,0.00,15.89
379,29.28,0.00,14.60
380,29.40,0.00,15.89
381,29.51,0.00,17.62
382,29.62,0.00,19.71
383,29.73,0.00,22.50
384,29.83,0.00,22.00
385,29.94,0.00,26.20
386,29.94,0.00,22.50
387,30.06,0.00,26.60
388,30.16,0.00,33.00
389,30.27,0.00,32.50
390,30.38,0.00,43.00
391,30.50,0.00,41.67
392,30.50,0.00,32.25
393,30.50,0.00,26.60
394,30.61,0.00,26.00
395,30.61,0.00,22.33
396,30.61,0.00,19.43
397,30.61,0.00,17.50
398,30.73,0.00,19.43
399,30.73,0.00,17.50
400,30.84,0.00,19.43
401,30.96,0.00,22.50
402,31.07,0.00,26.20
403,31.19,0.00,25.60
404,31.19,0.00,26.00
405,31.30,0.00,32.00
406,31.41,0.00,31.25
407,31.53,0.00,30.25
408,31.65,0.00,29.25
409,31.77,0.00,28.75
410,31.89,0.00,28.25
411,31.89,0.00,23.00
412,31.89,0.00,19.33
413,32.02,0.00,22.80
414,32.15,0.00,22.00
415,32.15,0.00,22.80
416,32.15,0.00,19.67
417,32.27,0.00,23.40
418,32.27,0.00,19.83
419,32.27,0.00,20.33
420,32.39,0.00,24.20
421,32.39,0.00,20.50
422,32.51,0.00,23.80
423,32.51,0.00,20.50
424,32.51,0.00,21.00
425,32.63,0.00,20.50
426,32.63,0.00,17.86
427,32.75,0.00,17.29
428,32.87,0.00,20.00
429,32.99,0.00,19.50
430,32.99,0.00,17.14
431,32.99,0.00,15.50
432,32.99,0.00,14.11
433,32.99,0.00,12.80
434,33.11,0.00,13.89
435,33.23,0.00,15.12
436,33.35,0.00,17.00
437,33.47,0.00,19.17
438,33.59,0.00,22.40
439,33.71,0.00,21.80
440,33.71,0.00,18.33
441,33.83,0.00,21.80
442,33.95,0.00,21.20
443,33.95,0.00,21.60
444,34.07,0.00,21.00
445,34.19,0.00,20.20
446,34.19,0.00,20.80
447,34.31,0.00,25.75
448,34.31,0.00,21.00
449,34.44,0.00,20.40
450,34.56,0.00,19.80
451,34.56,0.00,17.00
452,34.68,0.00,20.00
453,34.68,0.00,17.33
454,34.81,0.00,20.00
455,34.93,0.00,24.50
456,35.06,0.00,31.67
457,35.06,0.00,24.50
458,35.06,0.00,20.00
459,35.06,0.00,20.40
460,35.06,0.00,17.67
461,35.18,0.00,20.80
462,35.18,0.00,17.50
463,35.29,0.00,17.00
464,35.41,0.00,16.33
465,35.54,0.00,19.40
466,35.66,0.00,18.80
467,35.66,0.00,16.17
468,35.66,0.00,14.29
469,35.79,0.00,14.00
470,35.91,0.00,13.71
471,36.04,0.00,13.29
472,36.04,0.00,11.75
473,36.04,0.00,10.67
474,36.04,0.00,9.90
475,36.18,0.00,9.50
476,36.31,0.00,10.22
477,36.45,0.00,11.25
478,36.45,0.00,10.33
479,36.45,0.00,9.60
480,36.45,0.00,9.00
481,36.45,0.00,9.18
482,36.45,0.00,8.67
483,36.58,0.00,8.50
484,36.58,0.00,8.75
485,36.58,0.00,8.23
486,36.58,0.00,7.79
487,36.71,0.00,8.15
488,36.71,0.00,7.64
489,36.84,0.00,8.08
490,36.84,0.00,8.23
491,36.84,0.00,7.71
492,36.84,0.00,7.40
493,36.96,0.00,7.71
494,37.09,0.00,8.23
495,37.21,0.00,8.67
496,37.21,0.00,8.08
497,37.21,0.00,7.64
498,37.21,0.00,7.71
499,37.21,0.00,7.47
500,37.21,0.00,7.67
501,37.32,0.00,7.93
502,37.32,0.00,8.07
503,37.43,0.00,8.38
504,37.43,0.00,7.86
505,37.43,0.00,8.00
506,37.54,0.00,8.38
507,37.64,0.00,8.92
508,37.75,0.00,9.55
509,37.85,0.00,10.20
510,37.95,0.00,11.22
511,38.06,0.00,12.12
512,38.16,0.00,11.88
513,38.16,0.00,12.38
514,38.26,0.00,12.12
515,38.36,0.00,13.71
516,38.46,0.00,13.43
517,38.57,0.00,13.00
518,38.68,0.00,14.67
519,38.78,0.00,14.33
520,38.89,0.00,17.00
521,39.00,0.00,16.20
522,39.00,0.00,14.17
523,39.12,0.00,16.20
524,39.23,0.00,15.60
525,39.23,0.00,13.50
526,39.34,0.00,13.17
527,39.46,0.00,12.67
528,39.58,0.00,12.17
529,39.58,0.00,10.71
530,39.70,0.00,10.29
531,39.70,0.00,9.38
532,39.82,0.00,10.43
533,39.94,0.00,9.86
534,39.94,0.00,8.88
535,40.07,0.00,9.71
536,40.07,0.00,9.00
537,40.07,0.00,8.22
538,40.19,0.00,8.75
539,40.19,0.00,8.22
540,40.32,0.00,7.89
541,40.32,0.00,7.30
542,40.44,0.00,7.00
543,40.44,0.00,6.64
544,40.44,0.00,6.25
545,40.57,0.00,5.92
